"id","screen_name","text","polite","sentiment","communication","retweet_count","followers_count","favourites_count","created_at"
471233720075419648,"VoteNI","Full list: Eliminations #EU  @Anna4Europe AP @HenryReillyukip UKIP @voterossbrown Green @TinaForEurope NI21 @MarkForEurope Con  #VoteNI2014","polite","neutral","broadcasting",0,685,281,"Tue May 27 10:17:28 +0000 2014"
471234493643522048,"mtully2010","@StanCollymore @nickgriffinmep Just as Ireland was forever British?","polite","neutral","engaging",0,164,5372,"Tue May 27 10:20:33 +0000 2014"
471234621624320000,"CelticMrMoJo","@nickgriffinmep @StanCollymore Malvinas","polite","neutral","engaging",0,3621,11369,"Tue May 27 10:21:03 +0000 2014"
471237632048242688,"Swoosh1978","@StanCollymore @nickgriffinmep class lol","polite","negative","engaging",0,396,9621,"Tue May 27 10:33:01 +0000 2014"
471237993718890496,"dublin_homeless","@nickgriffinmep @StanCollymore are ye Thieving the title MEP cause because the ppl have spoken And let me tell ya something your sacked son.","polite","negative","engaging",0,83,59,"Tue May 27 10:34:27 +0000 2014"
471238224338489344,"Roy1Batty","@nickgriffinmep @StanCollymore Where are the ""Falkands""?","polite","negative","engaging",0,2266,52709,"Tue May 27 10:35:22 +0000 2014"
471238944882188288,"LorraineMac","@wee_things @DavidCoburnUKip @pperrin And not the broad shoulders of EU wonderful logic eh lament ;-)","polite","neutral","engaging",0,1208,34515,"Tue May 27 10:38:14 +0000 2014"
471239065598443520,"whoslinus","@nickgriffinmep what about NI?","polite","neutral","engaging",0,8,0,"Tue May 27 10:38:43 +0000 2014"
471239252567535616,"JamesPiotr","@StanCollymore @nickgriffinmep Touche","polite","neutral","engaging",0,9206,2585,"Tue May 27 10:39:27 +0000 2014"
471240389287235584,"NSinclaireMEP","I spoke to Howard Bentham on @bbchw yesterday morning following the European Election results. Listen again here https://t.co/f4PCjQM9LZ","polite","neutral","broadcasting",0,4121,1737,"Tue May 27 10:43:58 +0000 2014"
471241167427080192,"DavidCoburnUKip","@benjamincohen I said there Can be NO Equality when couples Civil Partnerships are being abolished - that is Clear to Everyone - Obvious!","impolite","neutral","engaging",0,18238,4565,"Tue May 27 10:47:04 +0000 2014"
471241463444279296,"DCBMEP","@glasterlaw1 @cllrtomhunt1 Many thanks Anthea - a huge relief &amp; great team effort","polite","positive","engaging",0,113,0,"Tue May 27 10:48:14 +0000 2014"
471245187357093888,"BelindaBG","@victorialine What amends will you be making to disabled people needing to travel? Cab fares?","polite","neutral","engaging",0,3921,1890,"Tue May 27 11:03:02 +0000 2014"
471245817970688000,"Danny_Judge7","“@StanCollymore:Oh, and on spelling @nickgriffinmep are the Falkands anywhere near the Falklands by any chance?http://t.co/agG0ib2PgC” bantz","polite","negative","broadcasting",0,219,12222,"Tue May 27 11:05:32 +0000 2014"
471246018680733696,"DCBMEP","@2cvdolly1 Once you get a Referendum it's up to British people to decide whether to stay or go. My personal view remains we should leave","polite","neutral","engaging",0,10158,104,"Tue May 27 11:06:20 +0000 2014"
471247426293362688,"DCBMEP","@2cvdolly1 I'll make the case for Brexit to the best of my ability. I genuinely believe it's our national destiny. But let the people decide","polite","neutral","engaging",0,10158,104,"Tue May 27 11:11:56 +0000 2014"
471247957036392448,"NickiBrooksx","@LilianGreenwood @FoDS_Group  truly stunning.","polite","neutral","engaging",0,1036,913,"Tue May 27 11:14:02 +0000 2014"
471248517198258176,"DavidCoburnUKip","@benjamincohen @RichardHilton1 No - this demonstrates your blunt mind-","polite","negative","engaging",0,18238,4565,"Tue May 27 11:16:16 +0000 2014"
471248820853301248,"DavidCoburnUKip","@benjamincohen @RichardHilton1 On other hands if Faith is reformed such as Quakers I do NOT oppose Gay Marriage","polite","neutral","engaging",0,18238,4565,"Tue May 27 11:17:28 +0000 2014"
471251256200425472,"strongp","@nickgriffinmep - if you ask @nickgriffin nicely I'm sure he'll tell you to piss off too.","impolite","negative","engaging",0,11,0,"Tue May 27 11:27:09 +0000 2014"
471252776702332928,"IainMcGill","@mrjamesmack @ERSScotland nah, whilst UKIP were gaining their first representative in Scotland our votes were highest since Euros in 1989","polite","neutral","engaging",0,5102,543,"Tue May 27 11:33:12 +0000 2014"
471254208424189952,"Nospin_43","@DavidCoburnUKip @Vote_UKIP do english servicemen/wm stationed in Scotland get one.?   agree scots in forces have not ""emmigrated"" to Eng","polite","neutral","engaging",0,920,278,"Tue May 27 11:38:53 +0000 2014"
471254499806281728,"WillDuckworthGP","With the slogan 'Love for All, Hatred for None' A lovely group.  Ahmadi Muslim Murdered in Pakistan - Action Needed: http://t.co/Ofc8vgiivV","polite","positive","broadcasting",0,3566,144,"Tue May 27 11:40:02 +0000 2014"
471254676902789120,"Andrew_Duff_MEP",".@adriaanschout With a double mandate, which one gets neglected first? (Btw, I'm staying in Brussels) #euwhatevernext","polite","neutral","engaging",0,12944,1890,"Tue May 27 11:40:45 +0000 2014"
471256881378643968,"beachthistle","@Clarkson77 @DavidCoburnUKip @wild_indigo Oops!  http://t.co/SzxUGL2byG","polite","neutral","engaging",0,5538,67351,"Tue May 27 11:49:30 +0000 2014"
471261267676897280,"GawainTowler","@craigmelson not funny...","polite","negative","engaging",0,8436,229,"Tue May 27 12:06:56 +0000 2014"
471261491686305792,"edwardhayes_1","@MEPStandingUp4U the people believe in you","polite","positive","engaging",0,11,7,"Tue May 27 12:07:49 +0000 2014"
471265342296453120,"danielrhamilton","@PeterBingle Would you be so kind as to have a word with your dear friend Doris Stokes?  I'd appreciate her guidance ...","polite","neutral","engaging",0,9052,6122,"Tue May 27 12:23:07 +0000 2014"
471265824381349888,"MikkiL","@tobyroake @offasreturnII @RogerHelmerMEP And immigrants see it as a door to benefits and free healthcare","polite","neutral","engaging",0,13802,371225,"Tue May 27 12:25:02 +0000 2014"
471266965319737344,"AWAHStevens","Ed Miliband is heading for disaster as Labour MPs say party leaders have heads in the sand http://t.co/FWhD7uwP09 via @MailOnline","polite","neutral","broadcasting",0,186,1,"Tue May 27 12:29:34 +0000 2014"
471267093841973248,"NicolaAvery","@CCKingsbury agreed, please @emcmillanscott  meet @rustyrockets to discuss why voting matters / what can be achieved through negotiation","polite","neutral","engaging",38492,9623,4147,"Tue May 27 12:30:05 +0000 2014"
471269360351588352,"grapplewithit","@benjamincohen @DavidCoburnUKip He needs a check up from the neck up. A gay man making such ridiculous comments. There's #UKIP for you!","impolite","negative","engaging",0,2098,4839,"Tue May 27 12:39:05 +0000 2014"
471271874463543296,"camsquirrel",".@StanCollymore I'll put a weighty Griffin on my sleigh as I inveigh against fascists...     @YsabelleStewart @nickgriffinmep","polite","neutral","engaging",0,253,230,"Tue May 27 12:49:05 +0000 2014"
471272482679562240,"Toblueforyou","@Daleington9 @StanCollymore @nickgriffinmep The only thing that'd make it more Moronic is if @piersmorgan chips in ����","impolite","negative","engaging",0,980,35476,"Tue May 27 12:51:30 +0000 2014"
471273028568231936,"GoodallGiles","@pswidlicki @GrillingKippers Couldn't be worse now could it?","polite","negative","engaging",0,4027,10073,"Tue May 27 12:53:40 +0000 2014"
471277492243005440,"pperrin",".@Jameeyy gosh, a 100% gold plated nutter - hahahah @PomInOz1 @Michael_Heaver","impolite","negative","engaging",0,4492,257,"Tue May 27 13:11:24 +0000 2014"
471281640925569024,"MarinaMEP","@craigmelson no thank you","polite","neutral","engaging",0,4528,614,"Tue May 27 13:27:53 +0000 2014"
471282755754799104,"tangowhisky26","@Tim_Aker @UKIP @Nigel_Farage @Ed_Miliband Why are UKIP so obsessed with what other people have done / are doing?","polite","negative","engaging",0,1247,6911,"Tue May 27 13:32:19 +0000 2014"
471282907043364864,"BobbinsonCrusoe","@tangowhisky26 @Tim_Aker @UKIP @Nigel_Farage @Ed_Miliband Erm, because it's politics?!","polite","neutral","engaging",0,321,143,"Tue May 27 13:32:55 +0000 2014"
471283351698309120,"YvonneNiShiocru","@mepstandingup4u @lnbdublin @nchildersmep @niriada4europe Hold the plane, Matt is on his way.... @MattCarthy","polite","neutral","engaging",0,768,736,"Tue May 27 13:34:41 +0000 2014"
471283638655778816,"ubedizzy11","@mark92mcd @nickgriffinmep @StanCollymore  Proper beat ? What as In Ulrika ?","polite","neutral","engaging",0,317,8864,"Tue May 27 13:35:50 +0000 2014"
471284760472723456,"RhysWynEvans","@catherinemep You know where to find me should you need someone to canvas for you! ��","polite","neutral","engaging",0,440,387,"Tue May 27 13:40:17 +0000 2014"
471287335196577792,"ThomasEvansUKIP","@Clayead @CulliganPA Been working my bottom off the last 4-6 weeks for UKIP &amp; this feels a little bit unfair. Would be nice to know anyway.","polite","neutral","engaging",0,10130,54532,"Tue May 27 13:50:31 +0000 2014"
471291331407380480,"TottJournal","European elections 2014: Nearly half of Haringey voters back Labour http://t.co/GAmOT1A5pD @HaringeyLabour @ClaudeMoraesMEP @GreenJeanMEP","polite","neutral","broadcasting",0,4292,12,"Tue May 27 14:06:24 +0000 2014"
471291426484260864,"Andrew_Duff_MEP","@DenisMacShane Although he'd better get the figure right first. It's 376 MEPs.","polite","neutral","engaging",0,12944,1890,"Tue May 27 14:06:46 +0000 2014"
471292131513229312,"GreenJeanMEP","@RupTroop @natalieben @TheGreenParty @LonGreenParty No. Bigger % in 1989  for Greens but no UK MEPs  as it was first-post-the-post, not PR","polite","neutral","engaging",0,10751,28,"Tue May 27 14:09:34 +0000 2014"
471294647663620096,"petermbenglish","The Peter English Daily is out! http://t.co/89Ey1QCG6R Stories via @tangendentalism @drmarielouise","impolite","neutral","broadcasting",0,2979,1079,"Tue May 27 14:19:34 +0000 2014"
471306264245731328,"MirfinBoukouris","@DrCliffordHodge @marycreagh_mp @ejtunnicliffe @asgharlab @darrenjlhughes @yorkshirelabour many thanks :) it was a good experience :)","polite","positive","engaging",0,203,455,"Tue May 27 15:05:44 +0000 2014"
471312639273222144,"NeroBealFeirste","@toldom67 @DianeDoddsMEP sure Ruth Patterson reckoned she topped the poll too #Awkward http://t.co/9FmR9voZMj","polite","neutral","engaging",0,588,312,"Tue May 27 15:31:04 +0000 2014"
471315581552304128,"Gary_Templeton","@TovarichBelfast @OakMighty @SJAMcBride @JimAllister I didn't say she was? I'm saying some who would normally vote nationalist voted for","polite","neutral","engaging",0,137,7,"Tue May 27 15:42:45 +0000 2014"
471316640773459968,"NathanGillMEP","@justearning New MEPs start 12pm on 1st July","polite","neutral","engaging",0,7095,375,"Tue May 27 15:46:58 +0000 2014"
471318661140336640,"davidmartinmep","@_katedevlin @libdemvoice makes you wonder about the other 52%","polite","neutral","engaging",0,7196,101,"Tue May 27 15:55:00 +0000 2014"
471318868611575808,"NickiBrooksx","Today has picked up considerably! http://t.co/bEfB2E4tuD","polite","positive","broadcasting",0,1036,913,"Tue May 27 15:55:49 +0000 2014"
471320429211037696,"StefanVersac","@cchakai @MLP_officiel @Nigel_Farage la France est mon pays et je veux maitriser mon destin grâce au vote democratique.",NA,NA,NA,0,11676,152788,"Tue May 27 16:02:01 +0000 2014"
471320717993476096,"cchakai","@StefanVersac @MLP_officiel @Nigel_Farage la Suisse moderne 200 ans revoyez votre histoire Mr",NA,NA,NA,0,20,90,"Tue May 27 16:03:10 +0000 2014"
471321729428889600,"SacredJP","@bbchw What tiny comment has this guy made then? Bet it's a mountain out of a molehill #ukip @Nigel_Farage","polite","neutral","engaging",0,621,34,"Tue May 27 16:07:11 +0000 2014"
471321801906487296,"ExtraBold","@s8mb Me too - there are two of them?","polite","neutral","engaging",0,1961,846,"Tue May 27 16:07:28 +0000 2014"
471323319850246144,"cchakai","@StefanVersac @MLP_officiel @Nigel_Farage mais les français ne comprennent malheureusement ce qu'est un y État fédéral","polite","neutral","engaging",0,20,90,"Tue May 27 16:13:30 +0000 2014"
471325032288108544,"Godsent072011","Hallo Mr.@Nigel_Farage I'm an Italian 5star movement voter,do u think could be possible alliance between #UKIP and #M5S ?thanks 4 y answer","polite","neutral","engaging",0,1782,20085,"Tue May 27 16:20:19 +0000 2014"
471328393578156032,"StefanVersac","@cchakai @MLP_officiel imagine la Suisse dans cette masse de 400M d'hab. gérée par les bureaucrates de bruxelles et leurs directives.",NA,NA,NA,0,1233,1895,"Tue May 27 16:33:40 +0000 2014"
471328869036064768,"Lrhewat","@IainMcGill *shakes head*","polite","neutral","engaging",0,625,272,"Tue May 27 16:35:33 +0000 2014"
471331542720331776,"kevcow","@haazbeats it's full of art stuff","polite","neutral","engaging",0,68,653,"Tue May 27 16:46:11 +0000 2014"
471337277671899136,"GlenisWillmott","@joswabe thank you Jo","polite","positive","engaging",0,10212,597,"Tue May 27 17:08:58 +0000 2014"
471337910831038464,"CountRollo","@DanHannanMEP Free movement Daniel? NO NO NO. Controlled immigration for sponsored and/or required, skilled people. -otherwise NO!","polite","negative","engaging",0,3206,5619,"Tue May 27 17:11:29 +0000 2014"
471339014302494720,"sb_hoops67","@JimAllister Brussels my arse hahahahahah","impolite","negative","engaging",0,431,3218,"Tue May 27 17:15:52 +0000 2014"
471340293325717504,"Shahzadyounas","@GovernorSarwar @SHKMEP Mubarik Ho Sajjad bhai",NA,NA,NA,0,398358,949,"Tue May 27 17:20:57 +0000 2014"
471341386265264128,"GlenisWillmott","@TheDanWatson thanks Dan","polite","positive","engaging",0,10212,597,"Tue May 27 17:25:18 +0000 2014"
471342353262051328,"Ciaran_Liam","Hilarious theatrics from Jim Allister in final address having lost out on seat amid Unionist bickering. #getoffthestagejim @MEPStandingUp4U","polite","negative","engaging",27,1628,710,"Tue May 27 17:29:08 +0000 2014"
471344070556934144,"TheMockneyRebel","@Tim_Aker @GuidoFawkes I attended and I can assure you I was not handpicked @ElzbietaVine","polite","neutral","engaging",0,47898,85976,"Tue May 27 17:35:58 +0000 2014"
471344935200096256,"DuncanBirss","@nickgriffinmep what job?","polite","neutral","engaging",0,913,33,"Tue May 27 17:39:24 +0000 2014"
471346065149816832,"Jadevictoria","@George7Frasier @Tim_Aker honestly there is alot of stuff out there. I think  if these rumours was addressed people would feel a bit easier.","polite","neutral","engaging",0,13146,257,"Tue May 27 17:43:53 +0000 2014"
471346162470244352,"UK_Resistance","@le2782 @ingelund @NathanGillMEP @camshrone Didn't think anyone was blaming troops, I certainly wasn't? If troops are at fault, we all are","polite","neutral","engaging",0,1499,1743,"Tue May 27 17:44:17 +0000 2014"
471347454332661760,"josephwillits","'@TimMontgomerie right-traditional doesn't equal homophobic, yet many homophobes like @RogerHelmerMEP hide behind it http://t.co/pdtjncf6Oi","polite","negative","engaging",0,8670,2418,"Tue May 27 17:49:24 +0000 2014"
471348541395587072,"ShneurOdzeUKIP","@xzander1982 Your point?","polite","neutral","engaging",0,284,1011,"Tue May 27 17:53:44 +0000 2014"
471348858363346944,"cutter78","@TommysViews @CulliganPA we could've invaded in 1st gulf war if for oil ,instead we called on Basra to rise against Saddam &amp; deserted them","polite","neutral","engaging",0,4053,3032,"Tue May 27 17:54:59 +0000 2014"
471349489815793664,"john63fields","@MEPStandingUp4U .Now you can shout  about it! Congrats. Remember hold your head high, you're as good as the rest and we're proud of you!","polite","positive","engaging",0,691,14772,"Tue May 27 17:57:30 +0000 2014"
471350734567772160,"GinaDowding","“@HuddsGreenpeace: Revealed - the #fossilfuel lobbies behind attacks on #renewables - News - The Ecologist http://t.co/dhVXjtWn95 #climate”","polite","neutral","broadcasting",0,1451,241,"Tue May 27 18:02:27 +0000 2014"
